field_1,X,name,issues,basisOfRec,year,month,day,geodeticDa,decimalLon,decimalLat,optional,left,top,right,bottom,ID,left_1,top_1,right_1,bottom_1,ID_1,left_2,top_2,right_2,bottom_2,ID_2,left_3,top_3,right_3,bottom_3,ID_3,left_4,top_4,right_4,bottom_4,ID_4,left_5,top_5,right_5,bottom_5,ID_5,left_6,top_6,right_6,bottom_6,ID_6
7692,121,Umbellularia californica,"gass84,gdativ",PRESERVED_SPECIMEN,2006,4,13,WGS84,-120.79220,38.98111,TRUE,1974187.16157,775787.29784,1975437.16157,774537.29784,38095,1974187.16157,775787.29784,1976687.16157,773287.29784,9576,1971687.16157,775787.29784,1976687.16157,770787.29784,2356,1971687.16157,780787.29784,1981687.16157,770787.29784,602,1961687.16157,780787.29784,1981687.16157,760787.29784,141,1961687.16157,780787.29784,2001687.16157,740787.29784,39,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13164,48,Arbutus menziesii,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,9,WGS84,-120.60080,38.42028,TRUE,1990437.16157,713287.29784,1991687.16157,712037.29784,44814,1989187.16157,713287.29784,1991687.16157,710787.29784,11143,1986687.16157,715787.29784,1991687.16157,710787.29784,2755,1981687.16157,720787.29784,1991687.16157,710787.29784,673,1981687.16157,720787.29784,2001687.16157,700787.29784,177,1961687.16157,740787.29784,2001687.16157,700787.29784,40,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13165,166,Arctostaphylos glauca,"cdround,gass84",PRESERVED_SPECIMEN,2006,5,9,WGS84,-120.67250,38.40500,TRUE,1984187.16157,712037.29784,1985437.16157,710787.29784,42250,1984187.16157,713287.29784,1986687.16157,710787.29784,10629,1981687.16157,715787.29784,1986687.16157,710787.29784,2626,1981687.16157,720787.29784,1991687.16157,710787.29784,673,1981687.16157,720787.29784,2001687.16157,700787.29784,177,1961687.16157,740787.29784,2001687.16157,700787.29784,40,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13167,168,Arctostaphylos glauca,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,9,WGS84,-120.67250,38.40500,TRUE,1984187.16157,712037.29784,1985437.16157,710787.29784,42250,1984187.16157,713287.29784,1986687.16157,710787.29784,10629,1981687.16157,715787.29784,1986687.16157,710787.29784,2626,1981687.16157,720787.29784,1991687.16157,710787.29784,673,1981687.16157,720787.29784,2001687.16157,700787.29784,177,1961687.16157,740787.29784,2001687.16157,700787.29784,40,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13172,173,Arctostaphylos glauca,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,9,WGS84,-120.67250,38.40500,TRUE,1984187.16157,712037.29784,1985437.16157,710787.29784,42250,1984187.16157,713287.29784,1986687.16157,710787.29784,10629,1981687.16157,715787.29784,1986687.16157,710787.29784,2626,1981687.16157,720787.29784,1991687.16157,710787.29784,673,1981687.16157,720787.29784,2001687.16157,700787.29784,177,1961687.16157,740787.29784,2001687.16157,700787.29784,40,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13173,136,Arctostaphylos manzanita,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,24,WGS84,-120.39690,38.79889,TRUE,2007937.16157,755787.29784,2009187.16157,754537.29784,51962,2006687.16157,755787.29784,2009187.16157,753287.29784,12925,2006687.16157,755787.29784,2011687.16157,750787.29784,3263,2001687.16157,760787.29784,2011687.16157,750787.29784,799,2001687.16157,760787.29784,2021687.16157,740787.29784,208,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13174,137,Arctostaphylos manzanita,"cdround,gass84",PRESERVED_SPECIMEN,2006,5,24,WGS84,-120.39690,38.79889,TRUE,2007937.16157,755787.29784,2009187.16157,754537.29784,51962,2006687.16157,755787.29784,2009187.16157,753287.29784,12925,2006687.16157,755787.29784,2011687.16157,750787.29784,3263,2001687.16157,760787.29784,2011687.16157,750787.29784,799,2001687.16157,760787.29784,2021687.16157,740787.29784,208,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13175,138,Arctostaphylos manzanita,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,24,WGS84,-120.39690,38.79889,TRUE,2007937.16157,755787.29784,2009187.16157,754537.29784,51962,2006687.16157,755787.29784,2009187.16157,753287.29784,12925,2006687.16157,755787.29784,2011687.16157,750787.29784,3263,2001687.16157,760787.29784,2011687.16157,750787.29784,799,2001687.16157,760787.29784,2021687.16157,740787.29784,208,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13176,23,Arctostaphylos mewukka,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,31,WGS84,-120.47360,38.72000,TRUE,2001687.16157,747037.29784,2002937.16157,745787.29784,49404,2001687.16157,748287.29784,2004187.16157,745787.29784,12414,2001687.16157,750787.29784,2006687.16157,745787.29784,3135,2001687.16157,750787.29784,2011687.16157,740787.29784,800,2001687.16157,760787.29784,2021687.16157,740787.29784,208,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13177,23,Arctostaphylos mewukka,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,31,WGS84,-120.47360,38.72000,TRUE,2001687.16157,747037.29784,2002937.16157,745787.29784,49404,2001687.16157,748287.29784,2004187.16157,745787.29784,12414,2001687.16157,750787.29784,2006687.16157,745787.29784,3135,2001687.16157,750787.29784,2011687.16157,740787.29784,800,2001687.16157,760787.29784,2021687.16157,740787.29784,208,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13178,150,Arctostaphylos viscida,"cdround,gass84",PRESERVED_SPECIMEN,2006,5,11,WGS84,-121.00330,39.36861,TRUE,1955437.16157,819537.29784,1956687.16157,818287.29784,30365,1954187.16157,820787.29784,1956687.16157,818287.29784,7502,1951687.16157,820787.29784,1956687.16157,815787.29784,1831,1951687.16157,820787.29784,1961687.16157,810787.29784,468,1941687.16157,820787.29784,1961687.16157,800787.29784,106,1921687.16157,820787.29784,1961687.16157,780787.29784,21,1881687.1615699999965727,860787.2978420000290498,1961687.1615699999965727,780787.2978420000290498,2
13179,151,Arctostaphylos viscida,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,11,WGS84,-121.00330,39.36861,TRUE,1955437.16157,819537.29784,1956687.16157,818287.29784,30365,1954187.16157,820787.29784,1956687.16157,818287.29784,7502,1951687.16157,820787.29784,1956687.16157,815787.29784,1831,1951687.16157,820787.29784,1961687.16157,810787.29784,468,1941687.16157,820787.29784,1961687.16157,800787.29784,106,1921687.16157,820787.29784,1961687.16157,780787.29784,21,1881687.1615699999965727,860787.2978420000290498,1961687.1615699999965727,780787.2978420000290498,2
13180,152,Arctostaphylos viscida,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,11,WGS84,-121.00330,39.36861,TRUE,1955437.16157,819537.29784,1956687.16157,818287.29784,30365,1954187.16157,820787.29784,1956687.16157,818287.29784,7502,1951687.16157,820787.29784,1956687.16157,815787.29784,1831,1951687.16157,820787.29784,1961687.16157,810787.29784,468,1941687.16157,820787.29784,1961687.16157,800787.29784,106,1921687.16157,820787.29784,1961687.16157,780787.29784,21,1881687.1615699999965727,860787.2978420000290498,1961687.1615699999965727,780787.2978420000290498,2
13184,34,Cornus nuttallii,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,9,WGS84,-120.60080,38.42028,TRUE,1990437.16157,713287.29784,1991687.16157,712037.29784,44814,1989187.16157,713287.29784,1991687.16157,710787.29784,11143,1986687.16157,715787.29784,1991687.16157,710787.29784,2755,1981687.16157,720787.29784,1991687.16157,710787.29784,673,1981687.16157,720787.29784,2001687.16157,700787.29784,177,1961687.16157,740787.29784,2001687.16157,700787.29784,40,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13185,35,Cornus nuttallii,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,31,WGS84,-120.47360,38.72000,TRUE,2001687.16157,747037.29784,2002937.16157,745787.29784,49404,2001687.16157,748287.29784,2004187.16157,745787.29784,12414,2001687.16157,750787.29784,2006687.16157,745787.29784,3135,2001687.16157,750787.29784,2011687.16157,740787.29784,800,2001687.16157,760787.29784,2021687.16157,740787.29784,208,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13186,36,Cornus nuttallii,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,18,WGS84,-120.52780,38.78028,TRUE,1996687.16157,753287.29784,1997937.16157,752037.29784,47347,1996687.16157,753287.29784,1999187.16157,750787.29784,11898,1996687.16157,755787.29784,2001687.16157,750787.29784,3005,1991687.16157,760787.29784,2001687.16157,750787.29784,734,1981687.16157,760787.29784,2001687.16157,740787.29784,175,1961687.16157,780787.29784,2001687.16157,740787.29784,39,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13187,37,Cornus nuttallii,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,9,WGS84,-120.60080,38.42028,TRUE,1990437.16157,713287.29784,1991687.16157,712037.29784,44814,1989187.16157,713287.29784,1991687.16157,710787.29784,11143,1986687.16157,715787.29784,1991687.16157,710787.29784,2755,1981687.16157,720787.29784,1991687.16157,710787.29784,673,1981687.16157,720787.29784,2001687.16157,700787.29784,177,1961687.16157,740787.29784,2001687.16157,700787.29784,40,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13188,38,Cornus nuttallii,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,24,WGS84,-120.45140,38.94556,TRUE,2004187.16157,772037.29784,2005437.16157,770787.29784,50410,2004187.16157,773287.29784,2006687.16157,770787.29784,12661,2001687.16157,775787.29784,2006687.16157,770787.29784,3130,2001687.16157,780787.29784,2011687.16157,770787.29784,797,2001687.16157,780787.29784,2021687.16157,760787.29784,207,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13190,337,Frangula californica,cdrep,PRESERVED_SPECIMEN,2006,5,24,WGS84,-121.29190,39.46500,TRUE,1931687.16157,829537.29784,1932937.16157,828287.29784,20610,1931687.16157,830787.29784,1934187.16157,828287.29784,5185,1931687.16157,830787.29784,1936687.16157,825787.29784,1313,1931687.16157,830787.29784,1941687.16157,820787.29784,337,1921687.16157,840787.29784,1941687.16157,820787.29784,72,1921687.16157,860787.29784,1961687.16157,820787.29784,20,1881687.1615699999965727,860787.2978420000290498,1961687.1615699999965727,780787.2978420000290498,2
13191,338,Frangula californica,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,24,WGS84,-121.29190,39.46500,TRUE,1931687.16157,829537.29784,1932937.16157,828287.29784,20610,1931687.16157,830787.29784,1934187.16157,828287.29784,5185,1931687.16157,830787.29784,1936687.16157,825787.29784,1313,1931687.16157,830787.29784,1941687.16157,820787.29784,337,1921687.16157,840787.29784,1941687.16157,820787.29784,72,1921687.16157,860787.29784,1961687.16157,820787.29784,20,1881687.1615699999965727,860787.2978420000290498,1961687.1615699999965727,780787.2978420000290498,2
13192,339,Frangula californica,gass84,PRESERVED_SPECIMEN,2006,5,28,WGS84,-121.48330,39.80083,TRUE,1915437.16157,867037.29784,1916687.16157,865787.29784,13911,1914187.16157,868287.29784,1916687.16157,865787.29784,3371,1911687.16157,870787.29784,1916687.16157,865787.29784,789,1911687.16157,870787.29784,1921687.16157,860787.29784,203,1901687.16157,880787.29784,1921687.16157,860787.29784,37,1881687.16157,900787.29784,1921687.16157,860787.29784,2,1881687.1615699999965727,940787.2978420000290498,1961687.1615699999965727,860787.2978420000290498,1
13193,340,Frangula californica,cdrep,PRESERVED_SPECIMEN,2006,5,28,WGS84,-121.48330,39.80083,TRUE,1915437.16157,867037.29784,1916687.16157,865787.29784,13911,1914187.16157,868287.29784,1916687.16157,865787.29784,3371,1911687.16157,870787.29784,1916687.16157,865787.29784,789,1911687.16157,870787.29784,1921687.16157,860787.29784,203,1901687.16157,880787.29784,1921687.16157,860787.29784,37,1881687.16157,900787.29784,1921687.16157,860787.29784,2,1881687.1615699999965727,940787.2978420000290498,1961687.1615699999965727,860787.2978420000290498,1
13196,49,Frangula rubra,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,25,WGS84,-119.80980,37.93027,TRUE,2060437.16157,659537.29784,2061687.16157,658287.29784,73585,2059187.16157,660787.29784,2061687.16157,658287.29784,18360,2056687.16157,660787.29784,2061687.16157,655787.29784,4572,2051687.16157,660787.29784,2061687.16157,650787.29784,1134,2041687.16157,660787.29784,2061687.16157,640787.29784,279,2041687.16157,660787.29784,2081687.16157,620787.29784,76,2041687.1615699999965727,700787.2978420000290498,2121687.1615699999965727,620787.2978420000290498,22
13198,51,Frangula rubra,"cdrep,cdround",PRESERVED_SPECIMEN,2006,5,25,WGS84,-119.80980,37.93027,TRUE,2060437.16157,659537.29784,2061687.16157,658287.29784,73585,2059187.16157,660787.29784,2061687.16157,658287.29784,18360,2056687.16157,660787.29784,2061687.16157,655787.29784,4572,2051687.16157,660787.29784,2061687.16157,650787.29784,1134,2041687.16157,660787.29784,2061687.16157,640787.29784,279,2041687.16157,660787.29784,2081687.16157,620787.29784,76,2041687.1615699999965727,700787.2978420000290498,2121687.1615699999965727,620787.2978420000290498,22
13199,52,Frangula rubra,"cdrep,cdround",PRESERVED_SPECIMEN,2006,5,25,WGS84,-119.80980,37.93027,TRUE,2060437.16157,659537.29784,2061687.16157,658287.29784,73585,2059187.16157,660787.29784,2061687.16157,658287.29784,18360,2056687.16157,660787.29784,2061687.16157,655787.29784,4572,2051687.16157,660787.29784,2061687.16157,650787.29784,1134,2041687.16157,660787.29784,2061687.16157,640787.29784,279,2041687.16157,660787.29784,2081687.16157,620787.29784,76,2041687.1615699999965727,700787.2978420000290498,2121687.1615699999965727,620787.2978420000290498,22
13214,89,Prunus emarginata,"cdround,gass84",PRESERVED_SPECIMEN,2006,5,24,WGS84,-120.39690,38.79889,TRUE,2007937.16157,755787.29784,2009187.16157,754537.29784,51962,2006687.16157,755787.29784,2009187.16157,753287.29784,12925,2006687.16157,755787.29784,2011687.16157,750787.29784,3263,2001687.16157,760787.29784,2011687.16157,750787.29784,799,2001687.16157,760787.29784,2021687.16157,740787.29784,208,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13215,90,Prunus emarginata,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,24,WGS84,-120.39690,38.79889,TRUE,2007937.16157,755787.29784,2009187.16157,754537.29784,51962,2006687.16157,755787.29784,2009187.16157,753287.29784,12925,2006687.16157,755787.29784,2011687.16157,750787.29784,3263,2001687.16157,760787.29784,2011687.16157,750787.29784,799,2001687.16157,760787.29784,2021687.16157,740787.29784,208,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13216,91,Prunus emarginata,,PRESERVED_SPECIMEN,2006,5,24,WGS84,-120.39710,38.79845,TRUE,2007937.16157,755787.29784,2009187.16157,754537.29784,51962,2006687.16157,755787.29784,2009187.16157,753287.29784,12925,2006687.16157,755787.29784,2011687.16157,750787.29784,3263,2001687.16157,760787.29784,2011687.16157,750787.29784,799,2001687.16157,760787.29784,2021687.16157,740787.29784,208,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13217,92,Prunus emarginata,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,24,WGS84,-120.45140,38.94556,TRUE,2004187.16157,772037.29784,2005437.16157,770787.29784,50410,2004187.16157,773287.29784,2006687.16157,770787.29784,12661,2001687.16157,775787.29784,2006687.16157,770787.29784,3130,2001687.16157,780787.29784,2011687.16157,770787.29784,797,2001687.16157,780787.29784,2021687.16157,760787.29784,207,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13218,93,Prunus emarginata,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,31,WGS84,-120.20940,38.78694,TRUE,2024187.16157,754537.29784,2025437.16157,753287.29784,58632,2024187.16157,755787.29784,2026687.16157,753287.29784,14724,2021687.16157,755787.29784,2026687.16157,750787.29784,3650,2021687.16157,760787.29784,2031687.16157,750787.29784,929,2021687.16157,760787.29784,2041687.16157,740787.29784,241,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13219,94,Prunus emarginata,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,24,WGS84,-120.39690,38.79889,TRUE,2007937.16157,755787.29784,2009187.16157,754537.29784,51962,2006687.16157,755787.29784,2009187.16157,753287.29784,12925,2006687.16157,755787.29784,2011687.16157,750787.29784,3263,2001687.16157,760787.29784,2011687.16157,750787.29784,799,2001687.16157,760787.29784,2021687.16157,740787.29784,208,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13220,95,Prunus emarginata,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,31,WGS84,-120.20940,38.78694,TRUE,2024187.16157,754537.29784,2025437.16157,753287.29784,58632,2024187.16157,755787.29784,2026687.16157,753287.29784,14724,2021687.16157,755787.29784,2026687.16157,750787.29784,3650,2021687.16157,760787.29784,2031687.16157,750787.29784,929,2021687.16157,760787.29784,2041687.16157,740787.29784,241,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
13221,96,Prunus emarginata,"gass84,gdativ",PRESERVED_SPECIMEN,2006,5,24,WGS84,-120.45140,38.94556,TRUE,2004187.16157,772037.29784,2005437.16157,770787.29784,50410,2004187.16157,773287.29784,2006687.16157,770787.29784,12661,2001687.16157,775787.29784,2006687.16157,770787.29784,3130,2001687.16157,780787.29784,2011687.16157,770787.29784,797,2001687.16157,780787.29784,2021687.16157,760787.29784,207,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
